# **************************************************************************************
# ThinkEngine Networks 2002
# **************************************************************************************
# Date|Time|Gender|Dialect|Phonetype|File Name|Call NO|Utt. NO|Start Time|End Time|Ortho
# ----+----+------+-------+---------+---------+-------+-------+----------+--------+-----
12.27.2001|04.20.42|male|native|speakerphone|00019|001|WUWII00019_001.ulaw|0.596|1.146|Operator
12.27.2001|04.20.48|male|native|speakerphone|00019|002|WUWII00019_002.ulaw|0.585|1.229|ThinkEngine
12.27.2001|04.20.54|male|native|speakerphone|00019|003|WUWII00019_003.ulaw|0.546|1.062|Onword [static]
12.27.2001|04.21.00|male|native|speakerphone|00019|004|WUWII00019_004.ulaw|0.588|1.263|[beep] Wildfire [static]
12.27.2001|04.21.07|male|native|speakerphone|00019|005|WUWII00019_005.ulaw|0.590|1.105|[static] Voyager [static]
12.27.2001|04.21.23|male|native|speakerphone|00019|006|WUWII00019_006.ulaw|2.261|2.864|This is my sentence for Operator
12.27.2001|04.21.32|male|native|speakerphone|00019|007|WUWII00019_007.ulaw|1.894|2.623|I am currently working for _ThinkEngine [static]
12.27.2001|04.21.41|male|native|speakerphone|00019|008|WUWII00019_008.ulaw|0.574|1.329|Onword is a system within ThinkEngine
12.27.2001|04.21.48|male|native|speakerphone|00019|009|WUWII00019_009.ulaw|1.344|2.099|this is my sentence for _Wildfire
12.27.2001|04.21.58|male|native|speakerphone|00019|010|WUWII00019_010.ulaw|3.253|3.729|again not too original but uh for _Voyager_ I'll use this sentence
12.27.2001|04.28.45|male|nonNative|cellphone|00020|000|WUWII00020_000.ulaw|0|0|
12.27.2001|04.28.56|male|native|cellphone|00020|001|WUWII00020_001.ulaw|0.570|1.065|Operator
12.27.2001|04.29.02|male|native|cellphone|00020|002|WUWII00020_002.ulaw|0.544|1.067|ThinkEngine
12.27.2001|04.29.18|male|native|cellphone|00020|003|WUWII00020_003.ulaw|0.572|1.257|Onword
12.27.2001|04.29.25|male|native|cellphone|00020|004|WUWII00020_004.ulaw|0.563|1.306|[click] Wildfire [static]
12.27.2001|04.29.31|male|native|cellphone|00020|005|WUWII00020_005.ulaw|0.578|1.103|[click] Voyager
12.27.2001|04.29.47|male|native|cellphone|00020|006|WUWII00020_006.ulaw|1.596|2.048|{breath} I need to call the Operator [static]
12.27.2001|04.29.57|male|native|cellphone|00020|007|WUWII00020_007.ulaw|0.564|1.256|{breath} ThinkEngine_ is based in ^Marlboro
12.27.2001|04.30.06|male|native|cellphone|00020|008|WUWII00020_008.ulaw|0.528|1.327|{breath} Onword is a great tool
12.27.2001|04.30.16|male|native|cellphone|00020|009|WUWII00020_009.ulaw|0.517|1.529|{breath} Wildfire must be a new program
12.27.2001|04.30.26|male|native|cellphone|00020|010|WUWII00020_010.ulaw|0.445|1.091|{breath} Voyager_ is the name of a spaceship
12.27.2001|05.42.51|female|native|landlinephone|00021|000|WUWII00021_000.ulaw|0.597|1.224|Erica King
12.27.2001|05.43.02|female|native|landlinephone|00021|001|WUWII00021_001.ulaw|0.589|1.222|[click] Operator
12.27.2001|05.43.08|female|native|landlinephone|00021|002|WUWII00021_002.ulaw|0.509|1.287|ThinkEngine [static]
12.27.2001|05.43.14|female|native|landlinephone|00021|003|WUWII00021_003.ulaw|0.593|1.171|[click] Onword
12.27.2001|05.43.21|female|native|landlinephone|00021|004|WUWII00021_004.ulaw|0.555|1.286|Wildfire
12.27.2001|05.43.27|female|native|landlinephone|00021|005|WUWII00021_005.ulaw|0.596|1.160|Voyager
12.27.2001|05.43.42|female|native|landlinephone|00021|006|WUWII00021_006.ulaw|0.603|1.180|Operator
12.27.2001|05.43.50|female|native|landlinephone|00021|007|WUWII00021_007.ulaw|0.574|1.163|ThinkEngine
12.27.2001|05.43.57|female|native|landlinephone|00021|008|WUWII00021_008.ulaw|0.597|1.170|Onword
12.27.2001|05.44.05|female|native|landlinephone|00021|009|WUWII00021_009.ulaw|1.499|2.236|hi ^John how are you _Wildfire
12.27.2001|05.44.12|female|native|landlinephone|00021|010|WUWII00021_010.ulaw|0.543|1.159|Voyager [bang]
12.27.2001|07.23.47|male|native|landlinephone|00022|000|WUWII00022_000.ulaw|0.517|2.023|Don Lachance
12.27.2001|07.23.58|male|native|landlinephone|00022|001|WUWII00022_001.ulaw|0.392|1.090|[click] Operator [static]
12.27.2001|07.24.04|male|native|landlinephone|00022|002|WUWII00022_002.ulaw|0.479|1.316|ThinkEngine [click]
12.27.2001|07.24.10|male|native|landlinephone|00022|003|WUWII00022_003.ulaw|0.449|1.194|Onword
12.27.2001|07.24.16|male|native|landlinephone|00022|004|WUWII00022_004.ulaw|0.553|1.240|{smack} Wildfire {breath}
12.27.2001|07.24.22|male|native|landlinephone|00022|005|WUWII00022_005.ulaw|0.508|1.185|[static] Voyager {breath}
12.27.2001|07.24.42|male|native|landlinephone|00022|006|WUWII00022_006.ulaw|3.775|4.399|(( )) I'm *gonna invoke my ah personal assistant now [click] Operator
12.27.2001|07.24.53|male|native|landlinephone|00022|007|WUWII00022_007.ulaw|3.876|4.710|hello I'm *gonna invoke my personal assistant now ThinkEngine
12.27.2001|07.25.04|male|native|landlinephone|00022|008|WUWII00022_008.ulaw|2.282|2.882|(( )) a personallyoperate now Onword
12.27.2001|07.25.15|male|native|landlinephone|00022|009|WUWII00022_009.ulaw|4.093|5.172|hello I'm *gonna invoke my ah personal assistant now [click] Wildfire
12.27.2001|07.25.25|male|native|landlinephone|00022|010|WUWII00022_010.ulaw|3.508|4.248|hello I'm *gonna invoke my personal assistant now Voyager
12.27.2001|09.36.12|male|nonNative|landlinephone|00023|000|WUWII00023_000.ulaw|0.530|1.882|Yogendra Jain
12.27.2001|09.36.24|male|nonNative|landlinephone|00023|001|WUWII00023_001.ulaw|0.596|1.210|Operator
12.27.2001|09.36.30|male|nonNative|landlinephone|00023|002|WUWII00023_002.ulaw|0.590|1.129|ThinkEngine
12.27.2001|09.36.37|male|nonNative|landlinephone|00023|003|WUWII00023_003.ulaw|0.583|1.080|Onword
12.27.2001|09.36.43|male|nonNative|landlinephone|00023|004|WUWII00023_004.ulaw|0.554|1.268|Wildfire
12.27.2001|09.36.50|male|nonNative|landlinephone|00023|005|WUWII00023_005.ulaw|0.529|1.093|Voyager [click]
12.27.2001|09.37.09|male|nonNative|landlinephone|00023|006|WUWII00023_006.ulaw|3.378|4.032|hi I'd like to talk to the Operator
12.27.2001|09.37.20|male|nonNative|landlinephone|00023|007|WUWII00023_007.ulaw|2.439|3.003|I would like to go to ThinkEngine
12.27.2001|09.37.32|male|nonNative|landlinephone|00023|008|WUWII00023_008.ulaw|1.967|2.495|our technology Onword is a good technology
12.27.2001|09.37.46|male|nonNative|landlinephone|00023|009|WUWII00023_009.ulaw|3.622|4.296|there's a company that has a patent technology called Wildfire and it works pretty well
12.27.2001|09.38.00|male|nonNative|landlinephone|00023|010|WUWII00023_010.ulaw|3.373|3.937|there's a show called the Voyager and it's a pretty good show [feedback]
12.28.2001|11.59.00|male|nonNative|landlinephone|00024|000|WUWII00024_000.ulaw|0.471|1.873|Sudip Mallik
12.28.2001|11.59.11|male|nonNative|landlinephone|00024|001|WUWII00024_001.ulaw|0.599|1.276|{breath} Operator {exhale}
12.28.2001|11.59.18|male|nonNative|landlinephone|00024|002|WUWII00024_002.ulaw|0.580|1.388|{breath} ThinkEngine
12.28.2001|11.59.24|male|nonNative|landlinephone|00024|003|WUWII00024_003.ulaw|0.594|1.303|{breath} Onword
12.28.2001|11.59.31|male|nonNative|landlinephone|00024|004|WUWII00024_004.ulaw|0.482|1.505|{breath} Wildfire
12.28.2001|11.59.38|male|nonNative|landlinephone|00024|005|WUWII00024_005.ulaw|0.432|1.135|Voyager
12.28.2001|11.59.58|male|nonNative|landlinephone|00024|006|WUWII00024_006.ulaw|4.896|5.621|I want to redirect the ph- call to +the Operator
12.28.2001|12.00.12|male|nonNative|landlinephone|00024|007|WUWII00024_007.ulaw|6.508|7.308|for the last eight months I'm working in the company named ThinkEngine [static]
12.28.2001|12.00.25|male|nonNative|landlinephone|00024|008|WUWII00024_008.ulaw|3.579|4.275|I can't relating to Onword
12.28.2001|12.00.36|male|nonNative|landlinephone|00024|009|WUWII00024_009.ulaw|4.288|5.238|{breath} I prefer *speakfire +then Wildfire
12.28.2001|12.00.51|male|nonNative|landlinephone|00024|010|WUWII00024_010.ulaw|6.867|7.599|we are using a new (( )) software named Voyager
12.28.2001|12.49.22|female|native|cellphone|00025|000|WUWII00025_000.ulaw|0.582|1.857|Lisa Cardilo
12.28.2001|12.49.33|female|native|cellphone|00025|001|WUWII00025_001.ulaw|0.601|1.108|Operator
12.28.2001|12.49.40|female|native|cellphone|00025|002|WUWII00025_002.ulaw|0.516|1.209|[click] ThinkEngine {breath}
12.28.2001|12.49.46|female|native|cellphone|00025|003|WUWII00025_003.ulaw|0.560|1.067|Onword
12.28.2001|12.49.52|female|native|cellphone|00025|004|WUWII00025_004.ulaw|0.546|1.256|Wildfire
12.28.2001|12.49.58|female|native|cellphone|00025|005|WUWII00025_005.ulaw|0.564|1.109|Voyager
12.28.2001|12.50.19|female|native|cellphone|00025|006|WUWII00025_006.ulaw|5.979|6.548|[click] so ^John how are you {breath} wait just a second while I invoke my personal assistant [click] Operator
12.28.2001|12.50.30|female|native|cellphone|00025|007|WUWII00025_007.ulaw|5.016|5.553|{breath} hey ^John how are you wait a sec- while I invoke my personal assistant ThinkEngine
12.28.2001|12.50.42|female|native|cellphone|00025|008|WUWII00025_008.ulaw|5.518|6.033|[click] hello ^John how are you wait a second while I +invoke my personal assistant Onword
12.28.2001|12.50.54|female|native|cellphone|00025|009|WUWII00025_009.ulaw|4.962|5.770|hello ^John how are you wait a second um we happen to be having a Wildfire
12.28.2001|12.51.07|female|native|cellphone|00025|010|WUWII00025_010.ulaw|6.339|6.924|{breath} hey ^John how +you doing um just a second while I tape the next version of Voyager
12.30.2001|10.44.55|female|native|cellphone|00026|000|WUWII00026_000.ulaw|0|0|{laugh} <as> don't make me laugh </as> 
12.30.2001|10.45.06|female|native|cellphone|00026|001|WUWII00026_001.ulaw|0.574|1.392|Operator
12.30.2001|10.45.13|female|native|cellphone|00026|002|WUWII00026_002.ulaw|0.590|1.449|ThinkEngine {exhale}
12.30.2001|10.45.19|female|native|cellphone|00026|003|WUWII00026_003.ulaw|0.541|1.235|Onword [static]
12.30.2001|10.45.26|female|native|cellphone|00026|004|WUWII00026_004.ulaw|0.509|1.418|Wildfire [static]
12.30.2001|10.45.33|female|native|cellphone|00026|005|WUWII00026_005.ulaw|0.386|1.415|Voyager [static]
12.30.2001|10.45.53|female|native|cellphone|00026|006|WUWII00026_006.ulaw|2.010|2.549|{breath} how are you doing Operator {exhale} {laughing}
12.30.2001|10.46.13|female|native|cellphone|00026|007|WUWII00026_007.ulaw|3.309|4.015|I have no idea {laugh} what a ThinkEngine is I {laugh} <as> use wildfire in a s- </as> {laugh}
12.30.2001|10.46.23|female|native|cellphone|00026|008|WUWII00026_008.ulaw|1.731|2.384|{breath} here we go Onword {laughing}
12.30.2001|10.46.38|female|native|cellphone|00026|009|WUWII00026_009.ulaw|4.019|5.056|{breath} *gosh there are a lot of wild- {laugh} Wildfire {laugh}
12.30.2001|10.46.51|female|native|cellphone|00026|010|WUWII00026_010.ulaw|0|0|{laugh} <as> what am I supposed to say they want me to use wildfire in a sentence and ^ThinkEngine in a sentence </as> 
12.30.2001|10.52.51|female|native|cellphone|00027|000|WUWII00027_000.ulaw|0.591|1.437|[laugh] Lisa Gagne {exhale}
12.30.2001|10.53.02|female|native|cellphone|00027|001|WUWII00027_001.ulaw|0.595|1.165|[static] Operator [static]
12.30.2001|10.53.09|female|native|cellphone|00027|002|WUWII00027_002.ulaw|0.593|1.406|{breath} ThinkEngine [static]
12.30.2001|10.53.16|female|native|cellphone|00027|003|WUWII00027_003.ulaw|0.598|1.120|Onword {exhale} {exhale}
12.30.2001|10.53.22|female|native|cellphone|00027|004|WUWII00027_004.ulaw|0.553|1.328|Wildfire {exhale} [static]
12.30.2001|10.53.30|female|native|cellphone|00027|005|WUWII00027_005.ulaw|0.524|1.155|{smack} Voyager {exhale} {exhale}
12.30.2001|10.53.48|female|native|cellphone|00027|006|WUWII00027_006.ulaw|2.609|3.329|{breath} four score and seven years ago Operator {laugh}
12.30.2001|10.53.58|female|native|cellphone|00027|007|WUWII00027_007.ulaw|2.707|3.425|four score and seven years ago ThinkEngine
12.30.2001|10.54.10|female|native|cellphone|00027|008|WUWII00027_008.ulaw|2.469|3.259|{breath} four score and seven years ago {breath} Onword [static]
12.30.2001|10.54.20|female|native|cellphone|00027|009|WUWII00027_009.ulaw|2.951|3.839|[voices] four score and seven years ago {breath} Wildfire
12.30.2001|10.54.29|female|native|cellphone|00027|010|WUWII00027_010.ulaw|2.403|2.991|four score and seven years ago {breath} Voyager [static]
12.30.2001|10.56.05|female|native|cellphone|00028|000|WUWII00028_000.ulaw|0,563|1.223|{laughing}
12.30.2001|10.56.17|female|native|cellphone|00028|001|WUWII00028_001.ulaw|0.583|1.290|Operator [static]
12.30.2001|10.56.23|female|native|cellphone|00028|002|WUWII00028_002.ulaw|0.564|1.280|[click] ThinkEngine
12.30.2001|10.56.32|female|native|cellphone|00028|003|WUWII00028_003.ulaw|0.568|1.231|Onword [laughing]
12.30.2001|10.56.39|female|native|cellphone|00028|004|WUWII00028_004.ulaw|0.474|1.420|Wildfire [voices]
12.30.2001|10.56.45|female|native|cellphone|00028|005|WUWII00028_005.ulaw|0.568|1.268|Voyager
12.30.2001|10.57.05|female|native|cellphone|00028|006|WUWII00028_006.ulaw|2.357|2.914|we're going to ^Maine {breath} Operator {laughing}
12.30.2001|10.57.17|female|native|cellphone|00028|007|WUWII00028_007.ulaw|2.964|3.680|I better not get a crappy grab gift {laughing} ThinkEngine {laughing}
12.30.2001|10.57.28|female|native|cellphone|00028|008|WUWII00028_008.ulaw|2.413|3.027|we're going to ^Maine {laugh} Onword {laugh}
12.30.2001|10.57.42|female|native|cellphone|00028|009|WUWII00028_009.ulaw|2.306|3.103|we're going to ^Maine {laugh} Wildfire {laugh} <as> I can't think of another sentence </as>
12.30.2001|10.57.53|female|native|cellphone|00028|010|WUWII00028_010.ulaw|2.624|3.159|{breath} four score and seven years ago {breath} Voyager_ {laugh}
12.30.2001|10.58.59|female|native|cellphone|00029|000|WUWII00029_000.ulaw|0.545|1.386|Linda Gagne
12.30.2001|10.59.10|female|native|cellphone|00029|001|WUWII00029_001.ulaw|0.564|1.122|Operator
12.30.2001|10.59.17|female|native|cellphone|00029|002|WUWII00029_002.ulaw|0.559|1.163|[click] ThinkEngine
12.30.2001|10.59.23|female|native|cellphone|00029|003|WUWII00029_003.ulaw|0.580|1.100|Onword
12.30.2001|10.59.30|female|native|cellphone|00029|004|WUWII00029_004.ulaw|0.562|1.310|Wildfire
12.30.2001|10.59.36|female|native|cellphone|00029|005|WUWII00029_005.ulaw|0.549|1.106|Voyager
12.30.2001|10.59.54|female|native|cellphone|00029|006|WUWII00029_006.ulaw|2.607|3.203|twinkle twinkle little star Operator
12.30.2001|11.00.04|female|native|cellphone|00029|007|WUWII00029_007.ulaw|3.014|3.623|row row row your boat ThinkEngine
12.30.2001|11.00.13|female|native|cellphone|00029|008|WUWII00029_008.ulaw|2.393|2.955|little boy blue Onword
12.30.2001|11.00.25|female|native|cellphone|00029|009|WUWII00029_009.ulaw|3.060|3.786|[click] twinkle twinkle little star Wildfire
12.30.2001|11.00.35|female|native|cellphone|00029|010|WUWII00029_010.ulaw|2.999|3.685|{breath} row row row your boat Voyager
12.31.2001|06.49.41|male|native|cellphone|00030|000|WUWII00030_000.ulaw|0.573|1.325|[static] Robert Coia
12.31.2001|06.49.52|male|native|cellphone|00030|001|WUWII00030_001.ulaw|0.553|1.123|{smack} Operator
12.31.2001|06.49.59|male|native|cellphone|00030|002|WUWII00030_002.ulaw|0.592|1.088|[click] ThinkEngine
12.31.2001|06.50.06|male|native|cellphone|00030|003|WUWII00030_003.ulaw|0.569|1.073|{click] Onword
12.31.2001|06.50.12|male|native|cellphone|00030|004|WUWII00030_004.ulaw|0.558|1.128|Wildfire
12.31.2001|06.50.19|male|native|cellphone|00030|005|WUWII00030_005.ulaw|0.483|1.004|Voyager
12.31.2001|06.50.37|male|native|cellphone|00030|006|WUWII00030_006.ulaw|0|0|{smack} ah goodmorning how are you doing um I'm just *gonna cue you in [static]
12.31.2001|06.50.50|male|native|cellphone|00030|007|WUWII00030_007.ulaw|6.104|6.625|[[skip]] didn't work so I uh (( )) cell phone at ThinkEngine
12.31.2001|06.51.00|male|native|cellphone|00030|008|WUWII00030_008.ulaw|1.693|2.193|the technology (( )) Onword
12.31.2001|06.51.11|male|native|cellphone|00030|009|WUWII00030_009.ulaw|4.282|4.825|still don't know where this word comes from but uh I'll use it again Wildfire
12.31.2001|06.51.22|male|native|cellphone|00030|010|WUWII00030_010.ulaw|0|0|there's another word that I'm not sure where it came from but uh here it goes 
01.02.2002|07.32.10|female|native|landlinephone|00031|000|WUWII00031_000.ulaw|0.552|1.032|Welcomed
01.02.2002|07.32.21|female|native|landlinephone|00031|001|WUWII00031_001.ulaw|0.601|1.086|[beep] Operator
01.02.2002|07.32.27|female|native|landlinephone|00031|002|WUWII00031_002.ulaw|0.540|1.170|ThinkEngine
01.02.2002|07.32.33|female|native|landlinephone|00031|003|WUWII00031_003.ulaw|0.591|1.046|[beep] Onword
01.02.2002|07.32.40|female|native|landlinephone|00031|004|WUWII00031_004.ulaw|0.559|1.207|Wildfire
01.02.2002|07.32.46|female|native|landlinephone|00031|005|WUWII00031_005.ulaw|0.483|1.102|[click] Voyager
01.02.2002|07.33.04|female|native|landlinephone|00031|006|WUWII00031_006.ulaw|3.342|3.803|yes my name is ^Karen ^Gellatly and I would like to be transferred to the Operator please
01.02.2002|07.33.16|female|native|landlinephone|00031|007|WUWII00031_007.ulaw|2.923|3.359|yes my name is ^Karen ^Gellatly and I heard that _ThinkEngine_ is a great company to work for and I wonder if you have any opennings
01.02.2002|07.33.27|female|native|landlinephone|00031|008|WUWII00031_008.ulaw|3.522|3.935|yes this is ^Karen ^Gellatly and I'm courious to what the word _Onword_ means
01.02.2002|07.33.38|female|native|landlinephone|00031|009|WUWII00031_009.ulaw|3.487|4.184|my name is ^Karen ^Gellatly and I hope there are no wil- _Wildfire_ anywhere
01.02.2002|07.33.49|female|native|landlinephone|00031|010|WUWII00031_010.ulaw|1.080|1.608|I believe _Voyager_ was one of the spaceships in the movie ^Startrek
01.02.2002|08.38.33|male|native|cellphone|00032|000|WUWII00032_000.ulaw|1.241|1.908|Paul Paul Gagne [static]
01.02.2002|08.38.44|male|native|cellphone|00032|001|WUWII00032_001.ulaw|0.585|1.067|Operator
01.02.2002|08.38.50|male|native|cellphone|00032|002|WUWII00032_002.ulaw|0.595|0.993|[click] ThinkEngine
01.02.2002|08.38.56|male|native|cellphone|00032|003|WUWII00032_003.ulaw|0.565|0.985|Onword
01.02.2002|08.39.03|male|native|cellphone|00032|004|WUWII00032_004.ulaw|0.560|1.121|Wildfire
01.02.2002|08.39.09|male|native|cellphone|00032|005|WUWII00032_005.ulaw|0.577|0.995|Voyager
01.02.2002|08.39.28|male|native|cellphone|00032|006|WUWII00032_006.ulaw|3.867|4.356|the background noise in the car is rather loud right now Operator
01.02.2002|08.39.40|male|native|cellphone|00032|007|WUWII00032_007.ulaw|3.816|4.318|the plane flew over head while I was talking ThinkEngine
01.02.2002|08.39.49|male|native|cellphone|00032|008|WUWII00032_008.ulaw|2.013|2.476|it's mighty cold out today Onword
01.02.2002|08.39.59|male|native|cellphone|00032|009|WUWII00032_009.ulaw|3.283|3.797|at least the sun is shining Wildfire
01.02.2002|08.40.09|male|native|cellphone|00032|010|WUWII00032_010.ulaw|2.802|3.214|{breath} I'm sure it will snow any time now Voyager
01.02.2002|08.49.02|female|nonNative|landlinephone|00033|000|WUWII00033_000.ulaw|0.258|1.535|Susan Anthony [static]
01.02.2002|08.49.13|female|nonNative|landlinephone|00033|001|WUWII00033_001.ulaw|0.592|1.189|Operator
01.02.2002|08.49.19|female|nonNative|landlinephone|00033|002|WUWII00033_002.ulaw|0.595|1.181|ThinkEngine
